Episode 8: Loss 10.69, Reward -74.73664283752441, Avgloss 9.64, Avgreward -67.33, Epsilon 0.10, TotalStep 141
Episode 9: Loss 12.95, Reward -70.69895267486572, Avgloss 9.97, Avgreward -67.67, Epsilon 0.10, TotalStep 159
Episode 10: Loss 12.04, Reward -39.65044021606445, Avgloss 10.16, Avgreward -65.12, Epsilon 0.10, TotalStep 179
Episode 11: Loss 13.23, Reward -71.82629108428955, Avgloss 10.41, Avgreward -65.68, Epsilon 0.10, TotalStep 197
Episode 12: Loss 14.30, Reward -42.384958267211914, Avgloss 10.71, Avgreward -63.89, Epsilon 0.10, TotalStep 217
Episode 13: Loss 13.18, Reward -60.3055477142334, Avgloss 10.89, Avgreward -63.63, Epsilon 0.10, TotalStep 236
Episode 14: Loss 7.35, Reward -142.8229808807373, Avgloss 10.65, Avgreward -68.91, Epsilon 0.10, TotalStep 249
Episode 15: Loss 11.63, Reward -70.03095149993896, Avgloss 10.71, Avgreward -68.98, Epsilon 0.10, TotalStep 267
Episode 16: Loss 11.26, Reward -61.007046699523926, Avgloss 10.75, Avgreward -68.51, Epsilon 0.10, TotalStep 286
Episode 17: Loss 5.85, Reward -203.90517711639404, Avgloss 10.47, Avgreward -76.03, Epsilon 0.09, TotalStep 295
Episode 18: Loss 11.83, Reward -74.20024871826172, Avgloss 10.54, Avgreward -75.94, Epsilon 0.09, TotalStep 313
Episode 19: Loss 11.78, Reward -69.74201202392578, Avgloss 10.61, Avgreward -75.63, Epsilon 0.09, TotalStep 331
Episode 20: Loss 11.20, Reward -66.05775356292725, Avgloss 10.63, Avgreward -75.17, Epsilon 0.09, TotalStep 349
Episode 21: Loss 12.33, Reward -72.16846942901611, Avgloss 10.71, Avgreward -75.04, Epsilon 0.09, TotalStep 367
Episode 22: Loss 12.83, Reward -70.14930248260498, Avgloss 10.80, Avgreward -74.82, Epsilon 0.09, TotalStep 385
Episode 23: Loss 15.02, Reward -54.056763648986816, Avgloss 10.98, Avgreward -73.96, Epsilon 0.09, TotalStep 404
Episode 24: Loss 13.72, Reward -46.18802070617676, Avgloss 11.09, Avgreward -72.85, Epsilon 0.09, TotalStep 424
Episode 25: Loss 9.78, Reward -99.69325065612793, Avgloss 11.04, Avgreward -73.88, Epsilon 0.09, TotalStep 440
Episode 26: Loss 12.47, Reward -56.62579536437988, Avgloss 11.09, Avgreward -73.24, Epsilon 0.09, TotalStep 459
Episode 27: Loss 11.43, Reward -63.393473625183105, Avgloss 11.10, Avgreward -72.89, Epsilon 0.09, TotalStep 477
Episode 28: Loss 10.78, Reward -65.49372673034668, Avgloss 11.09, Avgreward -72.63, Epsilon 0.09, TotalStep 495
Episode 29: Loss 13.14, Reward -65.32440185546875, Avgloss 11.16, Avgreward -72.39, Epsilon 0.09, TotalStep 513
Episode 30: Loss 11.64, Reward -70.2064037322998, Avgloss 11.18, Avgreward -72.32, Epsilon 0.09, TotalStep 531
Episode 31: Loss 10.92, Reward -62.60395050048828, Avgloss 11.17, Avgreward -72.02, Epsilon 0.09, TotalStep 549
Episode 0: Loss 0.79, Reward 37.79003620147705, Avgloss 0.79, Avgreward 37.79, Epsilon 0.10, TotalStep 2
Episode 1: Loss 9.35, Reward -66.56491756439209, Avgloss 5.07, Avgreward -14.39, Epsilon 0.10, TotalStep 20
Episode 2: Loss 9.47, Reward -39.16902542114258, Avgloss 6.54, Avgreward -22.65, Epsilon 0.10, TotalStep 40
Episode 3: Loss 9.50, Reward -36.05647087097168, Avgloss 7.28, Avgreward -26.00, Epsilon 0.10, TotalStep 60
Episode 4: Loss 9.42, Reward -33.22467803955078, Avgloss 7.71, Avgreward -27.45, Epsilon 0.10, TotalStep 80
Episode 5: Loss 9.29, Reward -48.24824333190918, Avgloss 7.97, Avgreward -30.91, Epsilon 0.10, TotalStep 99
Episode 6: Loss 10.73, Reward -59.61306095123291, Avgloss 8.36, Avgreward -35.01, Epsilon 0.10, TotalStep 117
Episode 7: Loss 11.14, Reward -63.03868293762207, Avgloss 8.71, Avgreward -38.52, Epsilon 0.10, TotalStep 135
Episode 8: Loss 8.85, Reward -61.7234468460083, Avgloss 8.73, Avgreward -41.09, Epsilon 0.10, TotalStep 153
Episode 9: Loss 10.81, Reward -64.96989727020264, Avgloss 8.93, Avgreward -43.48, Epsilon 0.10, TotalStep 171
Episode 10: Loss 7.40, Reward -146.67751789093018, Avgloss 8.79, Avgreward -52.86, Epsilon 0.10, TotalStep 183
Episode 11: Loss 15.65, Reward -60.45253276824951, Avgloss 9.37, Avgreward -53.50, Epsilon 0.10, TotalStep 201
Episode 12: Loss 13.08, Reward -58.93900394439697, Avgloss 9.65, Avgreward -53.91, Epsilon 0.10, TotalStep 219
Episode 13: Loss 14.62, Reward -49.35121536254883, Avgloss 10.01, Avgreward -53.59, Epsilon 0.10, TotalStep 238
Episode 14: Loss 13.43, Reward -67.48547554016113, Avgloss 10.23, Avgreward -54.51, Epsilon 0.10, TotalStep 256
Episode 15: Loss 10.59, Reward -116.85240268707275, Avgloss 10.26, Avgreward -58.41, Epsilon 0.10, TotalStep 270
Episode 16: Loss 14.57, Reward -61.96939945220947, Avgloss 10.51, Avgreward -58.62, Epsilon 0.09, TotalStep 288
Episode 17: Loss 12.91, Reward -28.62250804901123, Avgloss 10.64, Avgreward -56.95, Epsilon 0.09, TotalStep 308
Episode 18: Loss 15.68, Reward -29.195165634155273, Avgloss 10.91, Avgreward -55.49, Epsilon 0.09, TotalStep 328
Episode 19: Loss 13.24, Reward -62.81688213348389, Avgloss 11.03, Avgreward -55.86, Epsilon 0.09, TotalStep 346
Episode 20: Loss 11.29, Reward -46.89321517944336, Avgloss 11.04, Avgreward -55.43, Epsilon 0.09, TotalStep 365
Episode 21: Loss 11.41, Reward -61.731934547424316, Avgloss 11.05, Avgreward -55.72, Epsilon 0.09, TotalStep 383
Episode 22: Loss 8.13, Reward -101.93746089935303, Avgloss 10.93, Avgreward -57.73, Epsilon 0.09, TotalStep 398
Episode 23: Loss 11.97, Reward -59.8888635635376, Avgloss 10.97, Avgreward -57.82, Epsilon 0.09, TotalStep 416
Episode 24: Loss 10.22, Reward -30.571913719177246, Avgloss 10.94, Avgreward -56.73, Epsilon 0.09, TotalStep 436
Episode 25: Loss 9.42, Reward -64.67063426971436, Avgloss 10.88, Avgreward -57.03, Epsilon 0.09, TotalStep 454
Episode 26: Loss 10.68, Reward -26.79588794708252, Avgloss 10.87, Avgreward -55.91, Epsilon 0.09, TotalStep 474
Episode 27: Loss 8.89, Reward -55.20174503326416, Avgloss 10.80, Avgreward -55.89, Epsilon 0.09, TotalStep 492
Episode 28: Loss 7.80, Reward -135.54644584655762, Avgloss 10.70, Avgreward -58.64, Epsilon 0.09, TotalStep 505
Episode 29: Loss 5.18, Reward -177.5869607925415, Avgloss 10.52, Avgreward -62.60, Epsilon 0.09, TotalStep 515
Episode 30: Loss 6.35, Reward -179.98158931732178, Avgloss 10.38, Avgreward -66.39, Epsilon 0.09, TotalStep 525
Episode 31: Loss 10.21, Reward -104.04355525970459, Avgloss 10.38, Avgreward -67.56, Epsilon 0.09, TotalStep 540
Episode 32: Loss 16.23, Reward -42.771291732788086, Avgloss 10.55, Avgreward -66.81, Epsilon 0.09, TotalStep 559
Episode 33: Loss 9.10, Reward -191.63250923156738, Avgloss 10.51, Avgreward -70.48, Epsilon 0.09, TotalStep 568
Episode 34: Loss 16.53, Reward -61.45610809326172, Avgloss 10.68, Avgreward -70.23, Epsilon 0.09, TotalStep 586
Episode 35: Loss 7.66, Reward -193.53344440460205, Avgloss 10.60, Avgreward -73.65, Epsilon 0.09, TotalStep 595
Episode 36: Loss 8.24, Reward -183.41186046600342, Avgloss 10.54, Avgreward -76.62, Epsilon 0.09, TotalStep 605
Episode 37: Loss 19.47, Reward -47.93543815612793, Avgloss 10.77, Avgreward -75.86, Epsilon 0.09, TotalStep 624
Episode 38: Loss 10.20, Reward -197.45872020721436, Avgloss 10.76, Avgreward -78.98, Epsilon 0.09, TotalStep 633
Episode 39: Loss 15.64, Reward -88.85881900787354, Avgloss 10.88, Avgreward -79.23, Epsilon 0.09, TotalStep 649
Episode 40: Loss 20.06, Reward -42.418479919433594, Avgloss 11.10, Avgreward -78.33, Epsilon 0.09, TotalStep 668
Episode 41: Loss 21.17, Reward -59.37914848327637, Avgloss 11.34, Avgreward -77.88, Epsilon 0.09, TotalStep 686
Episode 42: Loss 21.44, Reward -61.191534996032715, Avgloss 11.58, Avgreward -77.49, Epsilon 0.09, TotalStep 704
Episode 43: Loss 22.26, Reward -55.53390979766846, Avgloss 11.82, Avgreward -76.99, Epsilon 0.09, TotalStep 722
Episode 44: Loss 21.82, Reward -29.248666763305664, Avgloss 12.04, Avgreward -75.93, Epsilon 0.09, TotalStep 742
Episode 45: Loss 20.58, Reward -62.51561641693115, Avgloss 12.23, Avgreward -75.64, Epsilon 0.09, TotalStep 760
Episode 46: Loss 21.78, Reward -40.09883403778076, Avgloss 12.43, Avgreward -74.88, Epsilon 0.09, TotalStep 779
Episode 47: Loss 20.87, Reward -29.885029792785645, Avgloss 12.61, Avgreward -73.95, Epsilon 0.09, TotalStep 799
Episode 48: Loss 20.82, Reward -55.66229820251465, Avgloss 12.77, Avgreward -73.57, Epsilon 0.09, TotalStep 817
Episode 49: Loss 15.35, Reward -102.10211277008057, Avgloss 12.83, Avgreward -74.14, Epsilon 0.09, TotalStep 832
Episode 50: Loss 22.48, Reward -39.87305164337158, Avgloss 13.01, Avgreward -73.47, Epsilon 0.09, TotalStep 851
Episode 51: Loss 13.58, Reward -141.12308025360107, Avgloss 13.03, Avgreward -74.77, Epsilon 0.09, TotalStep 864
Episode 52: Loss 19.22, Reward -57.5963020324707, Avgloss 13.14, Avgreward -74.45, Epsilon 0.09, TotalStep 882
Episode 53: Loss 9.52, Reward -193.0849313735962, Avgloss 13.08, Avgreward -76.64, Epsilon 0.09, TotalStep 891
Episode 54: Loss 24.81, Reward -56.22689723968506, Avgloss 13.29, Avgreward -76.27, Epsilon 0.09, TotalStep 909
Episode 55: Loss 22.17, Reward -57.42809772491455, Avgloss 13.45, Avgreward -75.94, Epsilon 0.08, TotalStep 927
Episode 56: Loss 9.88, Reward -192.9116725921631, Avgloss 13.38, Avgreward -77.99, Epsilon 0.08, TotalStep 936
Episode 57: Loss 23.65, Reward -58.62281322479248, Avgloss 13.56, Avgreward -77.66, Epsilon 0.08, TotalStep 954
Episode 58: Loss 11.54, Reward -176.56710147857666, Avgloss 13.53, Avgreward -79.33, Epsilon 0.08, TotalStep 964
Episode 59: Loss 10.26, Reward -206.34000301361084, Avgloss 13.47, Avgreward -81.45, Epsilon 0.08, TotalStep 972
Episode 60: Loss 15.42, Reward -179.7140598297119, Avgloss 13.51, Avgreward -83.06, Epsilon 0.08, TotalStep 982
Episode 61: Loss 25.18, Reward -55.779361724853516, Avgloss 13.69, Avgreward -82.62, Epsilon 0.08, TotalStep 1000
Episode 62: Loss 33.02, Reward -116.01450443267822, Avgloss 14.00, Avgreward -83.15, Epsilon 0.08, TotalStep 1014
Episode 63: Loss 38.58, Reward -43.236398696899414, Avgloss 14.38, Avgreward -82.53, Epsilon 0.08, TotalStep 1033
Episode 64: Loss 37.81, Reward -61.67759895324707, Avgloss 14.74, Avgreward -82.20, Epsilon 0.08, TotalStep 1051
Episode 65: Loss 37.53, Reward -40.20085334777832, Avgloss 15.09, Avgreward -81.57, Epsilon 0.08, TotalStep 1070
Episode 66: Loss 32.15, Reward -63.60459327697754, Avgloss 15.34, Avgreward -81.30, Epsilon 0.08, TotalStep 1088
Episode 67: Loss 33.17, Reward -66.56122207641602, Avgloss 15.61, Avgreward -81.08, Epsilon 0.08, TotalStep 1105
Episode 68: Loss 24.70, Reward -132.1213960647583, Avgloss 15.74, Avgreward -81.82, Epsilon 0.08, TotalStep 1118
Episode 69: Loss 36.59, Reward -57.33630657196045, Avgloss 16.04, Avgreward -81.47, Epsilon 0.08, TotalStep 1136
Episode 70: Loss 31.34, Reward -59.80026721954346, Avgloss 16.25, Avgreward -81.17, Epsilon 0.08, TotalStep 1154
Episode 71: Loss 33.12, Reward -53.55257987976074, Avgloss 16.49, Avgreward -80.78, Epsilon 0.08, TotalStep 1172
Episode 72: Loss 16.64, Reward -189.2909049987793, Avgloss 16.49, Avgreward -82.27, Epsilon 0.08, TotalStep 1181
Episode 73: Loss 30.16, Reward -38.58625888824463, Avgloss 16.67, Avgreward -81.68, Epsilon 0.08, TotalStep 1200
Episode 74: Loss 34.63, Reward -58.53285789489746, Avgloss 16.91, Avgreward -81.37, Epsilon 0.08, TotalStep 1218
Episode 75: Loss 26.82, Reward -56.983137130737305, Avgloss 17.04, Avgreward -81.05, Epsilon 0.08, TotalStep 1236
Episode 76: Loss 29.73, Reward -53.77979278564453, Avgloss 17.21, Avgreward -80.70, Epsilon 0.08, TotalStep 1254
Episode 77: Loss 21.77, Reward -129.41014766693115, Avgloss 17.27, Avgreward -81.32, Epsilon 0.08, TotalStep 1267
Episode 78: Loss 28.94, Reward -67.43941307067871, Avgloss 17.41, Avgreward -81.15, Epsilon 0.08, TotalStep 1284
Episode 79: Loss 25.60, Reward -64.82665538787842, Avgloss 17.52, Avgreward -80.94, Epsilon 0.08, TotalStep 1301
Episode 80: Loss 30.28, Reward -55.68854808807373, Avgloss 17.67, Avgreward -80.63, Epsilon 0.08, TotalStep 1319
Episode 81: Loss 25.39, Reward -39.75811004638672, Avgloss 17.77, Avgreward -80.13, Epsilon 0.08, TotalStep 1338
Episode 82: Loss 28.75, Reward -63.106703758239746, Avgloss 17.90, Avgreward -79.93, Epsilon 0.08, TotalStep 1356
Episode 83: Loss 27.55, Reward -53.88450622558594, Avgloss 18.01, Avgreward -79.62, Epsilon 0.08, TotalStep 1374
Episode 84: Loss 29.44, Reward -67.97337532043457, Avgloss 18.15, Avgreward -79.48, Epsilon 0.08, TotalStep 1391
Episode 85: Loss 29.84, Reward -53.28412055969238, Avgloss 18.29, Avgreward -79.17, Epsilon 0.08, TotalStep 1409
Episode 86: Loss 31.72, Reward -53.395676612854004, Avgloss 18.44, Avgreward -78.88, Epsilon 0.08, TotalStep 1427
Episode 87: Loss 11.87, Reward -204.10056114196777, Avgloss 18.37, Avgreward -80.30, Epsilon 0.08, TotalStep 1435
Episode 88: Loss 22.90, Reward -115.2109146118164, Avgloss 18.42, Avgreward -80.69, Epsilon 0.08, TotalStep 1449
Episode 89: Loss 28.11, Reward -56.46071434020996, Avgloss 18.52, Avgreward -80.42, Epsilon 0.08, TotalStep 1467
Episode 90: Loss 27.66, Reward -55.676889419555664, Avgloss 18.62, Avgreward -80.15, Epsilon 0.08, TotalStep 1485
Episode 91: Loss 12.94, Reward -191.84954166412354, Avgloss 18.56, Avgreward -81.37, Epsilon 0.08, TotalStep 1494
Episode 92: Loss 36.70, Reward -28.153491020202637, Avgloss 18.76, Avgreward -80.79, Epsilon 0.08, TotalStep 1514
Episode 93: Loss 27.61, Reward -60.87167263031006, Avgloss 18.85, Avgreward -80.58, Epsilon 0.08, TotalStep 1531
Episode 94: Loss 27.34, Reward -67.97049045562744, Avgloss 18.94, Avgreward -80.45, Epsilon 0.08, TotalStep 1548
Episode 95: Loss 28.65, Reward -40.85972309112549, Avgloss 19.04, Avgreward -80.04, Epsilon 0.08, TotalStep 1567
Episode 96: Loss 29.51, Reward -55.11777400970459, Avgloss 19.15, Avgreward -79.78, Epsilon 0.08, TotalStep 1585
Episode 97: Loss 24.51, Reward -68.07596683502197, Avgloss 19.20, Avgreward -79.66, Epsilon 0.08, TotalStep 1602
Episode 98: Loss 16.82, Reward -123.55883121490479, Avgloss 19.18, Avgreward -80.10, Epsilon 0.08, TotalStep 1616
Episode 99: Loss 18.44, Reward -129.8421859741211, Avgloss 19.17, Avgreward -80.60, Epsilon 0.07, TotalStep 1629
Episode 100: Loss 28.98, Reward -51.44913196563721, Avgloss 19.46, Avgreward -81.49, Epsilon 0.07, TotalStep 1647
Episode 101: Loss 24.51, Reward -67.24069118499756, Avgloss 19.61, Avgreward -81.50, Epsilon 0.07, TotalStep 1664
Episode 102: Loss 26.40, Reward -65.8106803894043, Avgloss 19.78, Avgreward -81.77, Epsilon 0.07, TotalStep 1682
Episode 103: Loss 10.47, Reward -206.54678344726562, Avgloss 19.79, Avgreward -83.47, Epsilon 0.07, TotalStep 1690
Episode 104: Loss 21.19, Reward -127.33497619628906, Avgloss 19.90, Avgreward -84.41, Epsilon 0.07, TotalStep 1703
Episode 105: Loss 27.08, Reward -68.06323528289795, Avgloss 20.08, Avgreward -84.61, Epsilon 0.07, TotalStep 1720
Episode 106: Loss 33.81, Reward -61.098456382751465, Avgloss 20.31, Avgreward -84.63, Epsilon 0.07, TotalStep 1738
Episode 107: Loss 20.07, Reward -115.70484638214111, Avgloss 20.40, Avgreward -85.15, Epsilon 0.07, TotalStep 1752
Episode 108: Loss 27.85, Reward -56.53643608093262, Avgloss 20.59, Avgreward -85.10, Epsilon 0.07, TotalStep 1770
Episode 109: Loss 31.25, Reward -41.18533134460449, Avgloss 20.80, Avgreward -84.86, Epsilon 0.07, TotalStep 1789
Episode 110: Loss 30.84, Reward -56.969666481018066, Avgloss 21.03, Avgreward -83.97, Epsilon 0.07, TotalStep 1807
Episode 111: Loss 31.97, Reward -37.278175354003906, Avgloss 21.19, Avgreward -83.73, Epsilon 0.07, TotalStep 1826
Episode 112: Loss 30.09, Reward -66.07952117919922, Avgloss 21.36, Avgreward -83.81, Epsilon 0.07, TotalStep 1843
Episode 113: Loss 27.07, Reward -66.84110164642334, Avgloss 21.49, Avgreward -83.98, Epsilon 0.07, TotalStep 1860
Episode 114: Loss 27.80, Reward -56.23760223388672, Avgloss 21.63, Avgreward -83.87, Epsilon 0.07, TotalStep 1878
Episode 115: Loss 27.39, Reward -54.76992130279541, Avgloss 21.80, Avgreward -83.25, Epsilon 0.07, TotalStep 1896
Episode 116: Loss 32.69, Reward -65.61770439147949, Avgloss 21.98, Avgreward -83.28, Epsilon 0.07, TotalStep 1913
Episode 117: Loss 25.59, Reward -52.93707847595215, Avgloss 22.11, Avgreward -83.53, Epsilon 0.07, TotalStep 1931
Episode 118: Loss 28.25, Reward -52.61375904083252, Avgloss 22.23, Avgreward -83.76, Epsilon 0.07, TotalStep 1949
Episode 119: Loss 24.79, Reward -63.54095935821533, Avgloss 22.35, Avgreward -83.77, Epsilon 0.07, TotalStep 1966
Episode 120: Loss 26.65, Reward -65.82009792327881, Avgloss 22.50, Avgreward -83.96, Epsilon 0.07, TotalStep 1983
Episode 121: Loss 27.07, Reward -64.48242664337158, Avgloss 22.66, Avgreward -83.99, Epsilon 0.07, TotalStep 2000
Episode 122: Loss 52.51, Reward -63.57226371765137, Avgloss 23.10, Avgreward -83.60, Epsilon 0.07, TotalStep 2017
Episode 123: Loss 37.03, Reward -64.46735858917236, Avgloss 23.35, Avgreward -83.65, Epsilon 0.07, TotalStep 2034
Episode 124: Loss 33.33, Reward -65.56861400604248, Avgloss 23.58, Avgreward -84.00, Epsilon 0.07, TotalStep 2051
Episode 125: Loss 35.45, Reward -66.94772243499756, Avgloss 23.85, Avgreward -84.02, Epsilon 0.07, TotalStep 2068
Episode 126: Loss 30.73, Reward -64.08562660217285, Avgloss 24.05, Avgreward -84.39, Epsilon 0.07, TotalStep 2085
Episode 127: Loss 25.87, Reward -64.31982517242432, Avgloss 24.22, Avgreward -84.48, Epsilon 0.07, TotalStep 2102
Episode 128: Loss 25.11, Reward -60.669708251953125, Avgloss 24.39, Avgreward -83.74, Epsilon 0.07, TotalStep 2119
Episode 129: Loss 32.58, Reward -48.36001396179199, Avgloss 24.66, Avgreward -82.44, Epsilon 0.07, TotalStep 2137
Episode 130: Loss 24.84, Reward -47.05016613006592, Avgloss 24.85, Avgreward -81.11, Epsilon 0.07, TotalStep 2155
Episode 131: Loss 31.31, Reward -65.66483974456787, Avgloss 25.06, Avgreward -80.73, Epsilon 0.07, TotalStep 2172
Episode 132: Loss 26.75, Reward -31.459665298461914, Avgloss 25.16, Avgreward -80.62, Epsilon 0.07, TotalStep 2191
Episode 133: Loss 32.66, Reward -31.662487983703613, Avgloss 25.40, Avgreward -79.02, Epsilon 0.07, TotalStep 2210
Episode 134: Loss 23.39, Reward -62.18843460083008, Avgloss 25.47, Avgreward -79.02, Epsilon 0.07, TotalStep 2227
Episode 135: Loss 24.89, Reward -48.65245819091797, Avgloss 25.64, Avgreward -77.58, Epsilon 0.07, TotalStep 2245
Episode 136: Loss 29.58, Reward -52.29172706604004, Avgloss 25.85, Avgreward -76.26, Epsilon 0.07, TotalStep 2263
Episode 137: Loss 27.93, Reward -34.20767784118652, Avgloss 25.94, Avgreward -76.13, Epsilon 0.07, TotalStep 2282
Episode 138: Loss 26.17, Reward -46.00627422332764, Avgloss 26.10, Avgreward -74.61, Epsilon 0.07, TotalStep 2300
Episode 139: Loss 22.63, Reward -128.98662090301514, Avgloss 26.17, Avgreward -75.01, Epsilon 0.07, TotalStep 2313
Episode 140: Loss 27.77, Reward -46.72360420227051, Avgloss 26.24, Avgreward -75.06, Epsilon 0.07, TotalStep 2331
Episode 141: Loss 24.27, Reward -63.06748390197754, Avgloss 26.28, Avgreward -75.09, Epsilon 0.07, TotalStep 2348
Episode 142: Loss 24.29, Reward -125.16026496887207, Avgloss 26.30, Avgreward -75.73, Epsilon 0.07, TotalStep 2361
Episode 143: Loss 29.50, Reward -29.442167282104492, Avgloss 26.38, Avgreward -75.47, Epsilon 0.07, TotalStep 2380
Episode 144: Loss 28.44, Reward -32.10575580596924, Avgloss 26.44, Avgreward -75.50, Epsilon 0.07, TotalStep 2399
Episode 145: Loss 21.12, Reward -121.8501091003418, Avgloss 26.45, Avgreward -76.09, Epsilon 0.07, TotalStep 2412
Episode 146: Loss 30.38, Reward -64.15910720825195, Avgloss 26.53, Avgreward -76.34, Epsilon 0.07, TotalStep 2429
Episode 147: Loss 32.96, Reward -32.89990425109863, Avgloss 26.66, Avgreward -76.37, Epsilon 0.07, TotalStep 2448
Episode 148: Loss 28.56, Reward -31.2849760055542, Avgloss 26.73, Avgreward -76.12, Epsilon 0.06, TotalStep 2467
Episode 149: Loss 29.32, Reward -29.85527515411377, Avgloss 26.87, Avgreward -75.40, Epsilon 0.06, TotalStep 2486
Episode 150: Loss 26.32, Reward -31.695270538330078, Avgloss 26.91, Avgreward -75.32, Epsilon 0.06, TotalStep 2505
Episode 151: Loss 26.68, Reward -61.41190528869629, Avgloss 27.04, Avgreward -74.52, Epsilon 0.06, TotalStep 2522
Episode 152: Loss 26.22, Reward -82.53319263458252, Avgloss 27.11, Avgreward -74.77, Epsilon 0.06, TotalStep 2538
Episode 153: Loss 28.26, Reward -32.01868534088135, Avgloss 27.30, Avgreward -73.16, Epsilon 0.06, TotalStep 2557
Episode 154: Loss 12.51, Reward -152.15277671813965, Avgloss 27.18, Avgreward -74.12, Epsilon 0.06, TotalStep 2568
Episode 155: Loss 28.69, Reward -28.432583808898926, Avgloss 27.24, Avgreward -73.83, Epsilon 0.06, TotalStep 2587
Episode 156: Loss 22.98, Reward -48.3567476272583, Avgloss 27.37, Avgreward -72.38, Epsilon 0.06, TotalStep 2605
Episode 157: Loss 26.28, Reward -45.91937065124512, Avgloss 27.40, Avgreward -72.26, Epsilon 0.06, TotalStep 2623
Episode 158: Loss 15.74, Reward -153.91066074371338, Avgloss 27.44, Avgreward -72.03, Epsilon 0.06, TotalStep 2634
Episode 159: Loss 20.97, Reward -128.73687744140625, Avgloss 27.55, Avgreward -71.25, Epsilon 0.06, TotalStep 2647
Episode 160: Loss 30.08, Reward -65.28098583221436, Avgloss 27.69, Avgreward -70.11, Epsilon 0.06, TotalStep 2664
Episode 161: Loss 29.42, Reward -51.46036148071289, Avgloss 27.74, Avgreward -70.07, Epsilon 0.06, TotalStep 2682
Episode 162: Loss 20.09, Reward -123.70288372039795, Avgloss 27.61, Avgreward -70.14, Epsilon 0.06, TotalStep 2695
Episode 163: Loss 22.93, Reward -79.45823669433594, Avgloss 27.45, Avgreward -70.50, Epsilon 0.06, TotalStep 2711
Episode 164: Loss 27.56, Reward -50.9335994720459, Avgloss 27.35, Avgreward -70.40, Epsilon 0.06, TotalStep 2729
Episode 165: Loss 25.61, Reward -65.25793075561523, Avgloss 27.23, Avgreward -70.65, Epsilon 0.06, TotalStep 2746
Episode 166: Loss 25.24, Reward -59.914231300354004, Avgloss 27.16, Avgreward -70.61, Epsilon 0.06, TotalStep 2763
Episode 167: Loss 23.76, Reward -62.706708908081055, Avgloss 27.07, Avgreward -70.57, Epsilon 0.06, TotalStep 2780
Episode 168: Loss 33.67, Reward 59.93533134460449, Avgloss 27.16, Avgreward -68.65, Epsilon 0.06, TotalStep 2805
Episode 169: Loss 20.19, Reward -192.09671020507812, Avgloss 26.99, Avgreward -70.00, Epsilon 0.06, TotalStep 2818
Episode 170: Loss 26.94, Reward -123.7009048461914, Avgloss 26.95, Avgreward -70.64, Epsilon 0.06, TotalStep 2835
Episode 171: Loss 29.08, Reward -122.1369743347168, Avgloss 26.91, Avgreward -71.32, Epsilon 0.06, TotalStep 2852
Episode 172: Loss 29.69, Reward -89.30811882019043, Avgloss 27.04, Avgreward -70.32, Epsilon 0.06, TotalStep 2871
Episode 173: Loss 27.23, Reward -122.38242626190186, Avgloss 27.01, Avgreward -71.16, Epsilon 0.06, TotalStep 2888
Episode 174: Loss 28.83, Reward -93.10836791992188, Avgloss 26.95, Avgreward -71.51, Epsilon 0.06, TotalStep 2907
Episode 175: Loss 28.52, Reward -107.17523097991943, Avgloss 26.97, Avgreward -72.01, Epsilon 0.06, TotalStep 2925
Episode 176: Loss 31.94, Reward -76.4235258102417, Avgloss 26.99, Avgreward -72.24, Epsilon 0.06, TotalStep 2945
Episode 177: Loss 37.14, Reward -105.84189891815186, Avgloss 27.14, Avgreward -72.00, Epsilon 0.06, TotalStep 2963
Episode 178: Loss 16.13, Reward -182.13953971862793, Avgloss 27.02, Avgreward -73.15, Epsilon 0.06, TotalStep 2976
Episode 179: Loss 31.25, Reward -125.48069953918457, Avgloss 27.07, Avgreward -73.75, Epsilon 0.06, TotalStep 2993
Episode 180: Loss 53.35, Reward -120.74370384216309, Avgloss 27.30, Avgreward -74.41, Epsilon 0.06, TotalStep 3010
Episode 181: Loss 57.56, Reward -123.22719097137451, Avgloss 27.62, Avgreward -75.24, Epsilon 0.06, TotalStep 3027
Episode 182: Loss 48.81, Reward -122.07186222076416, Avgloss 27.82, Avgreward -75.83, Epsilon 0.06, TotalStep 3044
Episode 183: Loss 39.96, Reward -123.49972724914551, Avgloss 27.95, Avgreward -76.53, Epsilon 0.06, TotalStep 3061
Episode 184: Loss 39.89, Reward -106.36129379272461, Avgloss 28.05, Avgreward -76.91, Epsilon 0.06, TotalStep 3079
Episode 185: Loss 37.73, Reward -108.10401439666748, Avgloss 28.13, Avgreward -77.46, Epsilon 0.06, TotalStep 3097
Episode 186: Loss 37.00, Reward -119.59295272827148, Avgloss 28.19, Avgreward -78.12, Epsilon 0.06, TotalStep 3114
Episode 187: Loss 35.40, Reward -121.61173820495605, Avgloss 28.42, Avgreward -77.29, Epsilon 0.06, TotalStep 3131
Episode 188: Loss 40.93, Reward -91.77196025848389, Avgloss 28.60, Avgreward -77.06, Epsilon 0.06, TotalStep 3150
Episode 189: Loss 36.89, Reward -122.59857654571533, Avgloss 28.69, Avgreward -77.72, Epsilon 0.06, TotalStep 3167
Episode 190: Loss 36.89, Reward -121.07346057891846, Avgloss 28.78, Avgreward -78.38, Epsilon 0.06, TotalStep 3184
Episode 191: Loss 37.24, Reward -119.34239864349365, Avgloss 29.02, Avgreward -77.65, Epsilon 0.06, TotalStep 3201
